CMANAME,date,count,mean,median,max,min,stdDev
Calgary,2024-07-11T20:10:14,1221,0.1539563391400474,0.15392718433427036,0.15577279031281185,0.15205172076187037,7.974684092902528E-4
Vancouver,2024-07-11T20:10:14,196,0.15204527887267733,0.15193629730754749,0.1537415832282784,0.1504987925289222,8.157597905431607E-4
Halifax,2024-07-12T16:28:09,1034,0.1418421712063336,0.1418322813533741,0.14497742056846283,0.13935692608345016,8.743193507926505E-4
Ottawa,2024-07-12T16:28:09,7,0.14333827511684719,0.14333811402319258,0.14333901930639378,0.143338114023148,3.1677174118749944E-7
Toronto,2024-07-12T16:28:09,2,0.14010414481157865,0.140104144811571,0.14010414481167058,0.140104144811571,0.0
Toronto,2024-07-12T18:09:39,395,0.14162461610796792,0.1416162871637408,0.1429292261601477,0.14058591425412909,6.112022785286144E-4
Winnipeg,2024-07-12T18:09:39,731,0.15133370062520976,0.15149590275741404,0.15341089665900287,0.1493466794489586,9.785536655274518E-4
Calgary,2024-07-12T19:51:09,1250,0.15337656363642044,0.15338725925671687,0.15672817826299232,0.1506308615205831,9.852819463335453E-4
Vancouver,2024-07-12T19:51:09,196,0.14921725866839247,0.14895941106750035,0.1504868716004216,0.14868439379875298,5.662199647066118E-4
Halifax,2024-07-13T16:09:05,988,0.14183434392378838,0.14194712219955796,0.1434983462096247,0.14024998247611908,7.4460319584768E-4
Montreal,2024-07-13T16:09:05,312,0.160201095708981,0.15981334768250527,0.16137796640407212,0.15802029832634837,7.222976117865685E-4
Ottawa,2024-07-13T16:09:05,1477,0.1590267034034584,0.1589523440994306,0.16216045618068398,0.15618505713678663,0.0012466679264547277
Montreal,2024-07-13T17:50:35,448,0.1613445405256484,0.16121524566597795,0.1630806326867271,0.15992204844956232,7.979804296841433E-4
Ottawa,2024-07-13T17:50:35,3546,0.15740828774546448,0.15740274045374747,0.1611496955156146,0.15377332270138913,0.0015487076192160264
Toronto,2024-07-13T17:50:35,371,0.14862256142886998,0.14849589717866493,0.15011891722689458,0.14716531778812822,7.237038002353332E-4
Winnipeg,2024-07-13T17:50:35,795,0.15377711021214627,0.15387334862030738,0.1549338549376599,0.15230959653852666,5.887333649468935E-4
Calgary,2024-07-13T19:32:06,1118,0.15434837699240037,0.154435119184526,0.15663634240655447,0.15241557359676808,9.082067218243592E-4
Vancouver,2024-07-13T19:32:06,196,0.1518463145103939,0.15174751940807577,0.1533189117911234,0.15058155357808575,7.840871036872882E-4
Winnipeg,2024-07-13T19:32:06,262,0.15550572059997672,0.15540963280155792,0.1568320393563395,0.15490006138287232,4.510063733227321E-4
Vancouver,2024-07-13T21:13:35,196,0.15347025330283817,0.15343493223191107,0.15442201495198354,0.15228864550571902,7.221344121972149E-4
Halifax,2024-07-14T15:50:01,605,0.15067115570191258,0.150678300369195,0.15336711704746298,0.14936634898173445,9.836238989521793E-4
Halifax,2024-07-14T17:31:31,8,0.152143552899356,0.15214355289940443,0.15214355289940443,0.15214355289923553,0.0
