CMANAME,date,count,mean,median,max,min,stdDev
Halifax,2024-06-29T17:12:52,397,1.1163830141576761E-5,1.2430996694183291E-5,2.621178426876931E-5,3.7322507750983506E-7,5.505679501259788E-6
Calgary,2024-06-29T18:54:22,1250,2.354159680833742E-5,2.4010750304360856E-5,3.3594769774972664E-5,1.151909236793974E-5,6.328509190944125E-6
Winnipeg,2024-06-29T18:54:22,764,6.707908220333146E-6,6.1164498496502065E-6,2.296784623469408E-5,-8.652240467205538E-6,6.255640240644294E-6
Calgary,2024-06-29T20:35:52,787,2.0230786274548936E-5,1.9473706672633657E-5,3.1239022945438305E-5,2.7104662726485043E-6,6.591986236677454E-6
Montreal,2024-06-30T16:53:50,417,1.99494393728176E-5,2.0137406228484713E-5,3.536147778506959E-5,-2.2484300643570347E-6,7.568923802752743E-6
Ottawa,2024-06-30T16:53:50,1818,1.2439249404951402E-5,1.2100187129129613E-5,3.9618516893851796E-5,-8.445333234373068E-6,9.49583080690637E-6
Winnipeg,2024-06-30T18:35:19,795,1.3635476246859497E-5,1.5325493831532412E-5,2.7931570002700788E-5,-1.754688593597331E-6,6.087313218632104E-6
Calgary,2024-06-30T20:16:49,158,1.7637301752256944E-5,1.8232198960010272E-5,2.078971551735269E-5,1.5934656403229507E-5,1.197651911776162E-6
Vancouver,2024-06-30T20:16:49,75,3.333070719986015E-5,2.582317282705617E-5,5.958119072599611E-5,1.3234516700296695E-5,1.37944285459462E-5
Montreal,2024-07-01T16:34:48,459,1.4054979979000417E-5,1.3939451995028348E-5,2.946308813991188E-5,-2.043006361419108E-6,6.756999995404133E-6
Ottawa,2024-07-01T16:34:48,3546,7.900965830175366E-6,7.762150096648462E-6,2.313497134311318E-5,-1.3256665624803664E-5,6.3910012787790646E-6
Toronto,2024-07-01T16:34:48,799,2.0367370544430273E-5,2.1175424521305068E-5,4.354939665067632E-5,2.819203018587986E-6,1.0530566570398931E-5
Montreal,2024-07-01T18:16:18,459,1.7488023337882217E-5,1.850893130495177E-5,3.4187327401037545E-5,2.917306574089383E-6,5.580964798012501E-6
Ottawa,2024-07-01T18:16:18,3514,8.360277209483236E-6,8.476880583064686E-6,2.3895085178106665E-5,-6.203116754481642E-6,6.0472376585880665E-6
Toronto,2024-07-01T18:16:18,799,2.5958597413300004E-5,2.7233051419189302E-5,5.2146868256380535E-5,6.2507192524156815E-6,1.0547296676787545E-5
Calgary,2024-07-01T19:57:48,698,1.7895894776536045E-5,1.822205116629835E-5,2.8755137464060285E-5,1.4245370039159894E-6,6.381151983149659E-6
Vancouver,2024-07-01T19:57:48,128,4.257913901942557E-5,4.269883833269727E-5,5.2708630391956996E-5,1.823644157775568E-5,7.921660444284359E-6
Vancouver,2024-07-01T21:39:17,192,2.7557480548406085E-5,2.8036156860486677E-5,3.4498345485251946E-5,8.855998203199471E-6,6.3575024404613594E-6
Halifax,2024-07-02T16:15:45,1430,1.75904818896064E-5,1.801012422828564E-5,4.018910840390537E-5,-3.2585633107396124E-6,8.87516732654907E-6
Montreal,2024-07-02T16:15:45,456,5.907107164713034E-5,6.454331827314027E-5,8.193136454798326E-5,2.0203689928149953E-5,1.5456060691703178E-5
Ottawa,2024-07-02T16:15:45,3546,1.7794735185021547E-5,1.8476872017155584E-5,3.930081948059809E-5,-3.626812031145838E-6,7.897754949776543E-6
Montreal,2024-07-02T17:57:15,433,4.688542461563725E-5,4.72233681833898E-5,9.43048071349688E-5,1.8290796353656076E-5,1.8508959544335227E-5
Ottawa,2024-07-02T17:57:15,3544,1.0960410830239847E-5,9.83607218021937E-6,3.0144312404466094E-5,-5.257897555571409E-6,6.813500786812531E-6
Toronto,2024-07-02T17:57:15,445,4.363013195405196E-5,4.464410059637268E-5,8.845722186387965E-5,2.06689583137544E-5,1.1827194892557007E-5
Winnipeg,2024-07-02T17:57:15,21,1.3714249733607923E-5,1.3812580618832408E-5,1.3812580989078786E-5,1.2113962699114913E-5,3.617357297858884E-7
Calgary,2024-07-02T19:38:44,1096,4.009403448673948E-5,3.564413462987147E-5,7.847960660015371E-5,2.02951264327625E-6,1.8271461580122992E-5
Vancouver,2024-07-02T19:38:44,37,7.104559615314296E-5,7.537857163693625E-5,7.537857290174942E-5,4.045963736265403E-5,1.4949604594857743E-5
Vancouver,2024-07-02T21:20:14,159,3.591672974844982E-5,3.232878225260684E-5,4.353556521768628E-5,2.739690535232802E-5,5.658418431929194E-6
Halifax,2024-07-03T15:56:42,1430,9.619664136782696E-6,8.939482923767079E-6,3.474939876471241E-5,-7.180633929242893E-6,7.3007925339758E-6
Halifax,2024-07-03T17:38:12,1430,1.1692856990878736E-5,1.1727587127109915E-5,3.482622196318182E-5,-1.2362162351573118E-6,7.172245005793797E-6
Montreal,2024-07-03T17:38:12,456,4.6351571419335125E-5,4.5561841615963484E-5,6.744828715459423E-5,1.2347840311111971E-5,1.1140045945423429E-5
Vancouver,2024-07-03T19:19:41,186,5.872599115232712E-5,5.8461497970849785E-5,6.667445995856886E-5,2.6147590688185883E-5,8.530891834843828E-6
Vancouver,2024-07-03T21:01:11,196,4.5067571781919555E-5,5.053019959138873E-5,6.887247582211434E-5,2.183821379726723E-5,1.5838402846837133E-5
Halifax,2024-07-04T15:37:39,619,2.0461798535667186E-5,1.90962069822192E-5,3.0459675459598814E-5,8.751238965483872E-6,5.062675773738902E-6
Halifax,2024-07-04T17:19:09,94,8.923215482773407E-6,4.85258490180934E-6,1.5193929357352934E-5,3.2965137677138148E-6,5.5033096593660875E-6
Montreal,2024-07-04T17:19:09,459,5.710172601828012E-5,5.6121667765439996E-5,8.811850420903885E-5,3.021316089384452E-5,1.1029308717715499E-5
Ottawa,2024-07-04T17:19:09,1627,2.7895661145459783E-5,2.721415866123213E-5,5.359137503550347E-5,4.056377669599667E-6,8.996802108076419E-6
Toronto,2024-07-04T17:19:09,247,7.625974298425745E-5,7.591764008451866E-5,1.0048085096066275E-4,5.682027040163446E-5,1.2118082611716973E-5
Calgary,2024-07-04T19:00:38,323,1.7471498390653084E-5,1.5082196241710977E-5,2.798090136366021E-5,9.355155155766662E-6,6.677459481455894E-6
Calgary,2024-07-04T20:42:09,365,2.529688856783912E-5,2.4020906736617543E-5,3.5435857904943885E-5,1.1936327473110866E-5,7.479285652954134E-6
Vancouver,2024-07-04T20:42:09,196,4.0594668029713033E-5,3.779982440551069E-5,6.150628178158655E-5,2.5861877562714454E-5,9.619484190628098E-6
Montreal,2024-07-05T17:00:06,459,6.20433011909214E-5,5.81016571774167E-5,1.0566407581794323E-4,3.299886520834176E-5,1.6267203933112346E-5
Ottawa,2024-07-05T17:00:06,1580,1.1478293056090778E-5,1.2253358818481256E-5,2.763085090241857E-5,-6.612190658054971E-6,6.499588843201602E-6
Toronto,2024-07-05T17:00:06,256,6.500329595433718E-5,6.513643570057723E-5,1.023829839634296E-4,2.9428776542748334E-5,2.39710385888723E-5
Calgary,2024-07-05T18:41:35,1250,3.688718594124706E-5,4.0670086415591976E-5,4.850708137391473E-5,1.451742173228967E-5,1.0003750585287578E-5
Winnipeg,2024-07-05T18:41:35,414,7.97845584645921E-6,9.637668398964671E-6,2.0727211744013856E-5,-8.035125574684638E-6,6.8789674356828935E-6
Calgary,2024-07-05T20:23:06,1250,3.207285821922263E-5,2.8100703660675868E-5,7.035975431798224E-5,8.467462976110312E-6,1.546860235068301E-5
Vancouver,2024-07-05T20:23:06,196,7.405700345217854E-5,6.178882003616382E-5,1.2380137923195862E-4,2.10341040655965E-5,2.9431511473400407E-5
Ottawa,2024-07-06T16:41:03,126,1.9582761144759244E-5,1.7938005072583565E-5,2.7256645638781558E-5,1.3626762665802438E-5,5.608593918103782E-6
Calgary,2024-07-06T18:22:32,841,2.5065569887697493E-5,2.576443280219393E-5,4.5306228715659906E-5,8.194038101590625E-6,8.847003253910342E-6
Montreal,2024-07-06T18:22:32,440,4.011312359219497E-5,4.097551211369615E-5,4.838521635978084E-5,3.222602754247875E-5,4.743958800790659E-6
Ottawa,2024-07-06T18:22:32,30,3.050925203088987E-5,3.042115349671463E-5,3.200938749403704E-5,3.042115349670517E-5,2.9333524231697826E-7
Winnipeg,2024-07-06T18:22:32,789,1.2365758977468197E-5,1.1563221884618713E-5,3.114212086077126E-5,-1.1706245004469427E-6,4.7254472956345774E-6
Calgary,2024-07-06T20:04:02,562,2.7857460247820176E-5,3.0825194677186945E-5,4.090373983319214E-5,-2.118383463311161E-6,8.82212504311631E-6
Vancouver,2024-07-06T20:04:02,196,4.1014244424831406E-5,4.5600039445072775E-5,5.596366431483834E-5,2.145491089318458E-5,1.1002886775153538E-5
Halifax,2024-07-07T16:21:59,118,3.306569380871223E-5,3.2558699506544535E-5,4.144083141002859E-5,2.7553925974632137E-5,2.779036801766188E-6
Montreal,2024-07-07T16:21:59,188,5.3425683931309696E-5,4.891808295266518E-5,6.0612825474004826E-5,4.644108412319693E-5,5.5438006085212165E-6
Ottawa,2024-07-07T16:21:59,2230,3.317731349086016E-5,3.332489144078884E-5,4.5933829824253206E-5,1.8049628124564703E-5,5.3758276158843636E-6
Montreal,2024-07-07T18:03:28,271,3.438330868752535E-5,3.510784173969759E-5,4.411037298271671E-5,1.505570708103404E-5,8.159105763526476E-6
Ottawa,2024-07-07T18:03:28,2020,2.943240676699151E-5,2.9169867311767325E-5,3.857232958689499E-5,1.7224474504466335E-5,5.1070986384888915E-6
Toronto,2024-07-07T18:03:28,760,6.148086621884242E-5,6.2870136941018E-5,7.972136518224967E-5,3.620301868067971E-5,9.286443560905886E-6
Winnipeg,2024-07-07T18:03:28,545,2.018382021470528E-5,2.105514013768333E-5,2.8588733565526473E-5,9.727472380549656E-6,5.3337518437580195E-6
Calgary,2024-07-07T19:44:59,1250,2.381195847062026E-5,2.3430308846234436E-5,4.969132351112366E-5,-7.4980735007691875E-6,1.2472974311256374E-5
Vancouver,2024-07-07T19:44:59,196,7.220671216924475E-5,7.44796490056418E-5,1.1345178063488424E-4,3.340842158646262E-5,2.0900466274908617E-5
Winnipeg,2024-07-07T19:44:59,635,2.243345221209332E-5,2.159851821871483E-5,2.9170916604955E-5,1.6083718946888854E-5,3.4139865963271804E-6
Vancouver,2024-07-07T21:26:28,196,5.3477526212940954E-5,5.5073229472736304E-5,6.178339390328084E-5,2.9954686397070575E-5,6.100060558952029E-6
Halifax,2024-07-08T16:02:56,1019,2.226408826964086E-5,2.3215354589958857E-5,3.747363556651408E-5,-7.018045602799544E-7,7.557143970801621E-6
Halifax,2024-07-08T17:44:26,6,2.208698729484608E-5,1.5843152431390593E-5,2.9081750597837958E-5,1.4884973956627545E-5,6.7865153576326445E-6
Ottawa,2024-07-08T17:44:26,532,1.8908358962908862E-5,1.8441073976063768E-5,3.989713513877192E-5,4.917491878584509E-6,7.572614825223481E-6
Toronto,2024-07-08T17:44:26,117,8.400126961286194E-5,8.173733373274879E-5,1.1824825196535073E-4,4.616528167387381E-5,2.190289010558104E-5
Winnipeg,2024-07-08T17:44:26,54,1.0463460968476919E-5,1.021129221874698E-5,1.4197519703888695E-5,9.654369023333412E-6,1.2060105257749336E-6
Calgary,2024-07-08T19:25:56,1250,3.80818528362057E-5,3.797801114257739E-5,6.902231689317205E-5,-2.957737251566446E-6,1.4355681994372384E-5
Vancouver,2024-07-08T19:25:56,196,6.074891295072123E-5,5.211639273918128E-5,8.119167614509978E-5,2.8115031454910624E-5,1.8204682850498867E-5
Winnipeg,2024-07-08T19:25:56,570,2.0515463382476652E-5,2.0236920875840993E-5,2.9380413252519515E-5,7.159951564969261E-6,4.73352685133126E-6
Vancouver,2024-07-08T21:07:25,196,4.394587222452606E-5,4.2175573482642236E-5,6.653817399649735E-5,2.4047720216885895E-5,1.3054812927435258E-5
Halifax,2024-07-09T15:43:51,676,2.9600825917506845E-5,2.8475333017571765E-5,3.926696444980706E-5,1.798190446080363E-5,5.7148508523894566E-6
Halifax,2024-07-09T17:25:21,28,2.195714060880294E-5,2.1962028768029487E-5,2.1962028768045093E-5,2.1846188978920878E-5,2.1497185743747053E-8
Ottawa,2024-07-09T17:25:21,2225,2.1100250165579893E-5,2.1043067478567325E-5,4.173134584564791E-5,2.638722662594567E-6,7.975902442062116E-6
Winnipeg,2024-07-09T17:25:21,795,2.524488697507535E-5,2.6400417811416674E-5,3.37673627655254E-5,1.2700851584662901E-5,5.93842828052245E-6
Calgary,2024-07-09T19:06:51,1250,2.5192237561311387E-5,2.3483460151599196E-5,4.809459642279534E-5,6.491574822563239E-6,9.44757428278823E-6
Vancouver,2024-07-09T19:06:51,196,1.1518316983933424E-4,1.2028553048745898E-4,1.5593208081548027E-4,6.667214620379884E-5,2.47751944102033E-5
Winnipeg,2024-07-09T19:06:51,371,1.7495336716356618E-5,1.6525743252461464E-5,3.322677002872762E-5,5.231322575127121E-6,6.599819094897729E-6
Calgary,2024-07-09T20:48:21,1250,2.3706575923054408E-5,2.4282205267242215E-5,3.2182964787410686E-5,1.0174344424727977E-5,4.993200459335135E-6
Vancouver,2024-07-09T20:48:21,196,8.87730088347177E-5,8.252983389634024E-5,1.8624983204083276E-4,4.9116391892217166E-5,3.301076434899222E-5
Halifax,2024-07-10T15:24:48,1283,2.7137205475192912E-5,2.7780156925939703E-5,4.9546977531205494E-5,5.203431604517639E-6,9.042879754656947E-6
Halifax,2024-07-10T17:06:18,1148,2.2460240076346388E-5,2.14829003848641E-5,3.916956848118353E-5,4.677691322281835E-6,6.826338465295883E-6
Calgary,2024-07-10T18:47:48,745,2.1779422039680207E-5,2.018357964741661E-5,3.44421408967613E-5,9.474244507134489E-6,5.917829498918026E-6
Winnipeg,2024-07-10T18:47:48,321,1.181222973075392E-5,1.0584338209807237E-5,3.986308831904842E-5,-1.0227263373966013E-6,1.0048311798590611E-5
Calgary,2024-07-10T20:29:18,446,2.1657000939894714E-5,1.948134740814692E-5,3.505082349878821E-5,9.70904875428402E-6,7.061636799183111E-6
Vancouver,2024-07-10T20:29:18,196,1.2540461379559478E-4,1.315324819933706E-4,1.8148683011564456E-4,7.58848327677376E-5,3.188031900501355E-5
Halifax,2024-07-11T16:47:14,38,2.3781896313335714E-5,2.423765439243521E-5,2.605771805976446E-5,1.6600833987454268E-5,2.7742326668430123E-6
Calgary,2024-07-11T18:28:44,1250,2.1557126004083758E-5,2.2133336933315815E-5,3.684909097505083E-5,-2.467920467101865E-6,9.026938124109696E-6
Winnipeg,2024-07-11T18:28:44,795,1.2775399766912936E-5,1.4375452948291393E-5,3.002239827767216E-5,-8.861032256396991E-6,7.167137717271772E-6
Calgary,2024-07-11T20:10:14,1250,3.515320937476566E-5,3.455779398096783E-5,6.354063225451314E-5,1.0753295100564309E-5,1.343259351807054E-5
Vancouver,2024-07-11T20:10:14,196,3.7294564137945294E-5,3.353161008727367E-5,7.39849565435074E-5,1.2004301424881343E-5,1.1646727481892186E-5
Halifax,2024-07-12T16:28:09,1154,2.9595562094558063E-5,2.9904264469353454E-5,4.937241101291631E-5,4.192984761173694E-6,9.298324913557276E-6
Montreal,2024-07-12T16:28:09,134,2.5113388242457746E-5,2.038677444309674E-5,3.4986894190823586E-5,1.5488610001308774E-5,6.892419725085228E-6
Ottawa,2024-07-12T16:28:09,274,1.0548452216565773E-5,5.501670591527291E-6,2.2861202523950027E-5,1.7847688584645427E-6,6.955212950604812E-6
Toronto,2024-07-12T16:28:09,328,7.40264346986416E-5,6.689840686028066E-5,1.0689973265759805E-4,3.126412048006717E-5,2.0013906509515713E-5
Ottawa,2024-07-12T18:09:39,389,1.0855406998631449E-5,1.0782732715596934E-5,2.0135696104282126E-5,4.0903791465780265E-6,4.475961227964925E-6
Toronto,2024-07-12T18:09:39,609,5.107073841960506E-5,4.978153346327062E-5,7.844875653978242E-5,2.0356575987525988E-5,1.2885825388512369E-5
Winnipeg,2024-07-12T18:09:39,795,1.9624581726762976E-5,1.9252108367157368E-5,3.524426938387358E-5,6.641578693231087E-6,7.237854586376012E-6
Calgary,2024-07-12T19:51:09,1250,4.3194941209870296E-5,4.2655360492754684E-5,8.784449164538603E-5,-4.35187976538662E-6,1.9745151881426776E-5
Vancouver,2024-07-12T19:51:09,196,4.560764875423062E-5,5.2263036025873397E-5,5.4155127145447334E-5,1.625210279595691E-5,1.138757399703121E-5
Winnipeg,2024-07-12T19:51:09,420,8.534726588883201E-6,8.084368874644359E-6,2.463037526469508E-5,-4.65023185825295E-6,6.278035738303994E-6
Vancouver,2024-07-12T21:32:40,196,4.4318139046989646E-5,4.54228594008287E-5,5.882964251224283E-5,2.798563582470263E-5,8.758957337220897E-6
Halifax,2024-07-13T16:09:05,1172,2.4767582648585983E-5,2.369699658677574E-5,4.4532845474376063E-5,2.6014577572639757E-6,8.151525812454958E-6
Montreal,2024-07-13T16:09:05,459,3.229454799084322E-5,3.354841675619101E-5,4.310344593253156E-5,5.76537195229077E-6,7.46009156375263E-6
Ottawa,2024-07-13T16:09:05,3246,1.9486023093324327E-5,1.8918748292578008E-5,3.2287003705310274E-5,6.933352324261914E-6,5.434043007529584E-6
Montreal,2024-07-13T17:50:35,456,2.648973486839437E-5,2.7112611152390018E-5,3.28040005115552E-5,1.3990057595951317E-5,4.369142719795009E-6
Ottawa,2024-07-13T17:50:35,3546,1.645943106431416E-5,1.649388500519927E-5,3.1652925827096555E-5,3.0403707569335768E-6,5.605247519443222E-6
Toronto,2024-07-13T17:50:35,619,4.7326455517828644E-5,4.846704906098531E-5,7.138712003869631E-5,1.9593140677889907E-5,1.1317009375086753E-5
Winnipeg,2024-07-13T17:50:35,795,2.4767400931889178E-5,2.4382504271237643E-5,3.418867345318251E-5,1.503597559347909E-5,4.363615143490315E-6
Calgary,2024-07-13T19:32:06,1242,3.5395669679174726E-5,3.7505538484698754E-5,7.230773917412345E-5,-9.300246119908827E-7,1.5512198276738134E-5
Vancouver,2024-07-13T19:32:06,196,3.5918490398248814E-5,3.372909406109305E-5,6.375063882192944E-5,1.6574218534494985E-5,1.1804850912220307E-5
Winnipeg,2024-07-13T19:32:06,795,1.3366460226679751E-5,1.3197686473987444E-5,1.9363018509471775E-5,2.236193040516758E-6,3.219122189884527E-6
Vancouver,2024-07-13T21:13:35,196,2.5561288087396056E-5,2.2800670829140994E-5,3.7601752410477565E-5,3.9202645893889615E-6,8.821103293405012E-6
Halifax,2024-07-14T15:50:01,743,2.4073705155070045E-5,2.3609141397707288E-5,3.445836543981442E-5,1.217067074320675E-5,5.931380205214839E-6
Halifax,2024-07-14T17:31:31,683,2.5222303350994233E-5,2.4755035656930377E-5,3.5314489650797164E-5,1.4516749238605475E-5,6.265581417165457E-6
Montreal,2024-07-14T17:31:31,402,2.1789353762693528E-5,2.0672425900569177E-5,3.3949545457781945E-5,1.531529901373455E-5,4.601780120415228E-6
Ottawa,2024-07-14T17:31:31,3108,2.5926816398942077E-5,2.5615265537680912E-5,4.8562000301932775E-5,7.01438557370571E-6,6.7975999851410515E-6
Winnipeg,2024-07-14T17:31:31,795,8.098152187618984E-6,8.67441959624152E-6,1.5989231542345883E-5,2.641260607558808E-6,3.7640781533145206E-6
Vancouver,2024-07-14T19:13:01,196,3.9586556551371826E-5,4.055828741103085E-5,5.008853622721199E-5,1.3753204257211893E-5,1.0225417514597845E-5
Winnipeg,2024-07-14T19:13:01,291,3.984671057461721E-6,5.4095453477109E-6,1.3904355000698647E-5,-8.062358574539844E-6,7.450866570440246E-6
Vancouver,2024-07-14T20:54:31,196,3.7247495648884855E-5,3.700668086387998E-5,6.63143364364542E-5,1.7268275769291434E-5,1.4214373180669651E-5
Halifax,2024-07-15T15:30:58,433,2.0435242110420684E-5,1.936312751687987E-5,3.035920963159999E-5,8.878545486360938E-6,5.360904600775412E-6
Halifax,2024-07-15T17:12:27,1006,1.2533461213111924E-5,1.3154663706694059E-5,2.12563045352145E-5,1.9457279449836644E-6,4.579621836148707E-6
Montreal,2024-07-15T17:12:27,242,4.3195715342725365E-5,4.518193894278136E-5,5.6995038903590357E-5,2.7981528546649307E-5,7.459439285538815E-6
Ottawa,2024-07-15T17:12:27,1573,3.587395380357145E-5,3.6072086383210755E-5,6.773194036218338E-5,1.381600031890555E-5,9.700375775949337E-6
Calgary,2024-07-15T18:53:57,1250,4.005462174738099E-5,3.2674867475168215E-5,8.260019967580161E-5,-3.915559148033698E-7,1.968405709092209E-5
Winnipeg,2024-07-15T18:53:57,10,9.53608008059617E-6,9.531098839939267E-6,9.797020456396696E-6,9.531098839939267E-6,7.9776484936242E-8
Calgary,2024-07-15T20:35:26,1233,2.6975048409219275E-5,2.6751627811784383E-5,4.017930768903117E-5,3.4552275701817684E-6,9.344592600874199E-6
Vancouver,2024-07-15T20:35:26,196,9.065594816099682E-5,9.747549068718079E-5,1.426805247319259E-4,4.812772749571889E-5,1.874436527449557E-5
Halifax,2024-07-16T16:53:22,106,4.632307579824366E-5,4.742826533819566E-5,5.3982366807795915E-5,3.785327750558723E-5,5.31367867108912E-6
Montreal,2024-07-16T16:53:22,38,4.979320543379971E-5,5.362080264601452E-5,5.3620802646074054E-5,3.669027864815047E-5,6.860257285229613E-6
Toronto,2024-07-16T16:53:22,10,8.271676715045263E-5,8.273850107794854E-5,8.273850107806613E-5,8.259744362666098E-5,4.2317235404118486E-8
Calgary,2024-07-16T18:34:52,1250,3.418260290684742E-5,3.748339703286341E-5,5.284339931686595E-5,1.1356229151701645E-5,1.0377806998689938E-5
Winnipeg,2024-07-16T18:34:52,126,1.2243380272070419E-5,1.3035488122843965E-5,2.154580033676783E-5,1.0480568684013875E-6,4.216753576419718E-6
Calgary,2024-07-16T20:16:21,883,2.9612857215249027E-5,3.06328431087959E-5,5.135687386406043E-5,9.730997589928779E-6,9.233721029832041E-6
Vancouver,2024-07-16T20:16:21,196,6.0219297976489966E-5,6.117986472274941E-5,1.024521479849886E-4,3.34324868162715E-5,1.807578918907032E-5
Halifax,2024-07-17T16:34:18,140,2.038575257646496E-5,1.9131627766628784E-5,4.4316791900182026E-5,9.690560454349461E-6,8.044461725261957E-6
Ottawa,2024-07-17T16:34:18,15,1.0940747716267805E-5,1.0951799595203423E-5,1.0951799720516899E-5,8.920271429381122E-6,5.067521503019098E-7
Toronto,2024-07-17T16:34:18,456,4.077916489877679E-5,4.176896520630532E-5,7.996377826210643E-5,1.596745083368154E-5,1.2490341634312939E-5
Ottawa,2024-07-17T18:15:47,2003,2.0349867941354653E-5,2.0551691043486486E-5,3.1109106203096884E-5,1.213222731166239E-5,4.471977167013298E-6
Toronto,2024-07-17T18:15:47,33,6.06679276042432E-5,6.0655875131486444E-5,6.105360283326322E-5,6.065587355256678E-5,6.81783924379798E-8
Winnipeg,2024-07-17T18:15:47,3,3.257602294141333E-5,3.257602293160669E-5,3.257602295449435E-5,3.257602293159078E-5,5.250970108951385E-13
Calgary,2024-07-17T19:57:17,1208,3.996819349497898E-5,3.79812527819052E-5,7.881417599845353E-5,1.2145322898526506E-6,1.8083289893869922E-5
Vancouver,2024-07-17T19:57:17,65,9.088788587615486E-5,7.181512984127714E-5,1.521487614315612E-4,5.547605906024315E-5,3.682481481788335E-5
Vancouver,2024-07-17T21:38:47,8,4.915199871137727E-5,4.9206719268057606E-5,5.006427914982959E-5,4.89580573946246E-5,3.0752831198887287E-7
Montreal,2024-07-18T17:56:43,73,1.1935754931960044E-5,1.1302266102574864E-5,1.675621520794314E-5,7.321561290032609E-6,3.012650360893162E-6
Toronto,2024-07-18T17:56:43,2,2.450385363772455E-5,2.450385363772455E-5,2.450385363772455E-5,2.450385363772455E-5,0.0
Winnipeg,2024-07-18T17:56:43,728,1.3378728419798818E-5,1.3646708039314405E-5,2.645258064150766E-5,1.449606884306094E-6,5.823691306773283E-6
Calgary,2024-07-18T19:38:13,1203,2.7906848560029162E-5,2.9188287374472433E-5,5.447523290068391E-5,-5.938191407045923E-6,1.2983647054751961E-5
Vancouver,2024-07-18T19:38:13,196,5.925183949121972E-5,4.97868057814457E-5,8.879839151648004E-5,4.2961430153756985E-5,1.4533599860269812E-5
Winnipeg,2024-07-18T19:38:13,795,2.144153802003046E-5,2.158470583335144E-5,2.9435457690871997E-5,1.3378898074723022E-5,4.245980202547165E-6
Vancouver,2024-07-18T21:19:42,196,5.8827329471894473E-5,6.325589087598316E-5,6.559648318227997E-5,4.3855844462103136E-5,7.781458359556111E-6
Halifax,2024-07-19T15:56:08,1037,1.9096916125048264E-5,1.7963518714065357E-5,5.1395001254784517E-5,1.9919939404636114E-6,9.291166784180857E-6
Halifax,2024-07-19T17:37:38,1430,1.8651704789547048E-5,1.781493677211691E-5,3.580649718063733E-5,3.9682422539012E-6,7.629781183062159E-6
Montreal,2024-07-19T17:37:38,459,2.1623260240483866E-5,2.0219192052103886E-5,4.677132892542009E-5,-3.657524985103705E-6,8.392882760527918E-6
Ottawa,2024-07-19T17:37:38,2484,7.807714493574362E-6,7.498531785880199E-6,2.2184249246508232E-5,-9.076932655069615E-6,6.052794222701224E-6
Toronto,2024-07-19T17:37:38,618,8.397576510868456E-5,8.51274600957821E-5,1.2096395948910088E-4,4.371202521722778E-5,1.8162781270282115E-5
Calgary,2024-07-19T19:19:07,1250,2.5278846728096503E-5,2.3273497899300462E-5,4.515665932563386E-5,1.1627688763823586E-5,8.066893292021964E-6
Vancouver,2024-07-19T19:19:07,196,6.15333341481628E-5,5.489944305736456E-5,8.773853187465049E-5,4.0826791519016425E-5,1.6919466415102458E-5
Winnipeg,2024-07-19T19:19:07,1,7.892773066690729E-6,7.892773066690729E-6,7.892773066690729E-6,7.892773066690729E-6,0.0
Calgary,2024-07-19T21:00:37,979,2.6996759157095596E-5,2.62752703746792E-5,4.3659900256945715E-5,1.2116717698503379E-5,7.372708771648606E-6
Vancouver,2024-07-19T21:00:37,196,5.391170239538042E-5,5.5479547234621857E-5,8.492941106551426E-5,2.360094367756418E-5,1.0739997590823455E-5
Halifax,2024-07-20T15:37:04,1138,5.392717570626746E-6,8.401467795160354E-6,1.647241879255712E-5,-1.6566708974358252E-5,6.394787297500706E-6
Halifax,2024-07-20T17:18:33,1245,5.757157964171305E-6,6.5418153583284826E-6,2.230391874037819E-5,-8.458666289277436E-6,6.945901770408879E-6
Montreal,2024-07-20T17:18:33,172,1.3232343803719434E-5,1.3080487236395341E-5,2.443906098894046E-5,1.507837396274967E-6,4.675640853850135E-6
Ottawa,2024-07-20T17:18:33,1130,7.71271833981966E-6,8.736477560518353E-6,2.3110833929016764E-5,-1.6501053323752887E-5,7.3484787254036475E-6
Toronto,2024-07-20T17:18:33,198,3.962079753981167E-5,4.043631854301027E-5,5.4772401199497943E-5,1.6896841716435662E-5,8.816132005710455E-6
Calgary,2024-07-20T19:00:02,190,2.906511569257909E-5,3.1202380341707216E-5,3.6538196908131925E-5,1.2193453518791886E-5,5.9126445616889666E-6
Calgary,2024-07-20T20:41:32,1143,3.166307056750829E-5,3.092019043064913E-5,4.215413355276116E-5,1.378884826406781E-5,7.268523322530248E-6
Vancouver,2024-07-20T20:41:32,196,5.0707741244298296E-5,5.2074803534194474E-5,7.067791011662821E-5,9.693403626424152E-6,1.4475486775645548E-5
Halifax,2024-07-21T15:17:58,471,1.88329144892518E-5,1.8690675952827212E-5,2.9858991183593905E-5,1.0068340422626206E-5,5.469444853582064E-6
Halifax,2024-07-21T16:59:28,960,1.2385353604076198E-5,1.2686156169750981E-5,2.7298003260519762E-5,3.359086235829602E-7,5.5995717694285395E-6
Montreal,2024-07-21T16:59:28,459,2.202717365420889E-5,2.301054725232718E-5,3.4039643651363555E-5,-6.219566785148201E-6,6.947427502770569E-6
Ottawa,2024-07-21T16:59:28,3010,9.37423934425562E-6,9.884435954122681E-6,2.9438779165532026E-5,-8.10861820355615E-6,6.572450092147919E-6
