CMANAME,date,count,mean,median,max,min,stdDev
Calgary,2024-06-02T20:41:49,1250,-0.3007423599003779,-0.2175986952700737,0.02926125191157356,-0.9358972311036722,0.24965633756807068
Vancouver,2024-06-02T20:41:49,196,-0.5062576993939273,-0.5047398209571649,-0.4225045740602614,-0.5650386712086114,0.028527118965652635
Halifax,2024-06-03T15:18:17,770,-0.533176977041514,-0.4883203804492948,-0.0990318283437868,-1.0457087755213688,0.2687656121229983
Halifax,2024-06-03T16:59:47,1430,-0.45261372998953436,-0.4298125508112382,0.39425978064504624,-1.919363123485971,0.4170816346090532
Montreal,2024-06-03T16:59:47,459,-0.06003921079866742,-5.143706007270329E-4,0.14357325434694623,-0.6989321343540468,0.19807828424280538
Ottawa,2024-06-03T16:59:47,3546,-0.3729856664407689,-0.3860950303554744,0.1912508159877779,-0.8459494113927934,0.22257854835847476
Toronto,2024-06-03T16:59:47,799,-1.0810723292575954,-1.2361831811777009,0.006459604017440945,-2.024970562768703,0.5899179255894942
Calgary,2024-06-03T18:41:17,1250,-0.784703066684406,-0.7534305752072353,-0.5265600785956321,-1.2337188720725303,0.16595877442258422
Toronto,2024-06-03T18:41:17,799,0.04959797754128833,0.05026442248528047,0.566293001175316,-0.37766010158317254,0.20548166901416628
Winnipeg,2024-06-03T18:41:17,795,0.1374851354036885,0.10004978279779432,0.7505253553395662,-0.30061402916938273,0.2607828542653795
Calgary,2024-06-03T20:22:47,1250,-0.4310428395307442,-0.3865995526179484,0.06760051101458305,-1.2798792123817564,0.29532637802470396
Vancouver,2024-06-03T20:22:47,196,-1.075998660015411,-1.1670530936676071,-0.032826267182763554,-1.7878903150590613,0.45579449571335784
Halifax,2024-06-04T16:40:46,1430,-0.8062053734706996,-0.8160593700904172,-0.15816423296915397,-1.5598397254943488,0.22107402727127742
Montreal,2024-06-04T16:40:46,459,-1.623249415960178,-1.6662572766326003,-1.162729144095883,-1.9295237064361126,0.11696332660622973
Ottawa,2024-06-04T16:40:46,3546,-1.3140887575819085,-1.3715992926485605,-0.6596435308450995,-1.8032557964337348,0.36619363992111
Toronto,2024-06-04T16:40:46,799,-1.146797022445719,-1.1183908167776788,-0.7949665188786006,-1.5365177392974934,0.1939495170923534
Calgary,2024-06-04T18:22:14,1250,0.4976389482743378,0.522298450913478,0.6744612455375374,0.09097177535285177,0.11895162759647182
Montreal,2024-06-04T18:22:14,459,0.5061038071561841,0.5086356586277029,0.6387154459957699,0.23036257922630438,0.0828936673933143
Ottawa,2024-06-04T18:22:14,3546,0.26058140313026484,0.2617983680051376,1.1048913035502361,-0.3213038838170009,0.28037454307307336
Toronto,2024-06-04T18:22:14,799,-0.24526231498242362,-0.24536228157931472,0.014380779117349949,-0.6055740714077344,0.08156436612976423
Winnipeg,2024-06-04T18:22:14,795,-1.4434906669991512,-1.4562129873767429,-0.9873194098467544,-1.843930006027179,0.2043000152362195
Calgary,2024-06-04T20:03:44,1250,0.5279392841383195,0.5482219029991462,0.9100440144548773,0.06761623173949244,0.17967268265735756
Vancouver,2024-06-04T20:03:44,196,-1.6208311517038796,-1.5563108543983273,-1.3436225652678282,-2.1159505844154247,0.22364194346637378
Halifax,2024-06-05T16:21:44,1430,-0.9316453069672785,-1.069851382675854,0.12416395545018194,-2.117501974107949,0.5793106261280356
Montreal,2024-06-05T16:21:44,459,-1.1799973846449614,-1.268207225074393,-0.7456592917436189,-1.47120722413485,0.21905195478716225
Ottawa,2024-06-05T16:21:44,3546,-0.4976452812069443,-0.459171732119777,-0.30619597434972373,-1.0482690334327274,0.150724990882271
Montreal,2024-06-05T18:03:14,459,-0.12198647463269148,-0.10256742802171957,0.03671505302193304,-0.49310275912264,0.11801344197271019
