CMANAME,date,count,mean,median,max,min,stdDev
Ottawa,2024-06-13T17:12:45,125,0.03099873064029912,0.030943349974548676,0.03124096022170955,0.030760155002854287,2.342259244714712E-4
Calgary,2024-06-13T18:54:15,1227,0.02718325657778737,0.026582778326004478,0.03178655356174461,0.02521649561817541,0.0014237818238921017
Winnipeg,2024-06-13T18:54:15,405,0.02632380671701653,0.025413943318634256,0.03209597989919008,0.024090285247809713,0.0022778466653639168
Calgary,2024-06-13T20:35:45,950,0.029593418513564302,0.02956343267432035,0.03070050664251601,0.028725363916052127,5.404300004508566E-4
Vancouver,2024-06-13T20:35:45,174,0.035377098805283363,0.03585584526340099,0.037326848210971916,0.03225861487426666,0.00158858565912012
Halifax,2024-06-14T16:53:44,1370,0.033622386515740406,0.033634126024851524,0.03894341364505584,0.028275111690140357,0.0028737290856823885
Montreal,2024-06-14T16:53:44,459,0.028177130995794997,0.02830886468290903,0.03752717748282753,0.020575134083611734,0.004384983146977717
Ottawa,2024-06-14T16:53:44,3052,0.030179155357114518,0.030744064529565917,0.034211538732075365,0.019763035699716793,0.002891188112749982
Toronto,2024-06-14T16:53:44,798,0.031327087085905744,0.03143158930130323,0.034359002827550306,0.028611436486232104,0.0011920484896907778
Calgary,2024-06-14T18:35:15,917,0.028100571607392367,0.028231190884025193,0.029606974884913106,0.025814850760926756,9.192782472219695E-4
Toronto,2024-06-14T18:35:15,799,0.031002358692305308,0.030803435947335648,0.03488478064540531,0.02949149534103829,9.476499640465374E-4
Winnipeg,2024-06-14T18:35:15,795,0.031185322233231418,0.031721267031255176,0.0344965644180874,0.026142606511690574,0.0020610736995400635
Calgary,2024-06-14T20:16:45,105,0.027118540183462103,0.027465433353602367,0.028964815095852935,0.02590832208981979,0.0011213726500969683
Vancouver,2024-06-14T20:16:45,57,0.03305129066108565,0.034023400095582884,0.034023401663100396,0.031129675275245083,0.0013162976653863891
Montreal,2024-06-15T16:34:44,285,0.0284651241897842,0.02865995435002672,0.03190550208093929,0.026286935120554047,0.0015229454119255323
Ottawa,2024-06-15T16:34:44,3032,0.03207846713824743,0.03217356160101486,0.036943662911678915,0.027102144435036644,0.0021610886161153157
